name,degree,ecc,clos,betw,eigen,hub,trans,PR,triangles_numb,motif1,motif2,motif3,motif5,strength
ENSG00000185013,739,4,1.08240571163846e-05,3042.06565083115,0.0421313865669585,0.042131386566957,0.456161002746699,0.0001337076643269,124391,70641,69603,67277,43370,11003.0
ENSG00000185015,1288,4,1.00117137050349e-05,6.13526262123806,0.062548717457714,0.0625487174577111,0.326178652265609,0.0002295971971512,270346,1867,20652,36205,12097,6458.3
ENSG00000185019,73,5,1.04070184932719e-05,55.6204699857001,3.43817797482876e-05,3.43817797481667e-05,0.54337899543379,4.05141744091123e-05,1428,23018,44497,47645,9777,8095.4
ENSG00000185022,46,5,6.06989483907189e-06,0.0,2.32785222977974e-05,2.32785222977199e-05,0.198067632850242,2.81040693287355e-05,205,52,439,713,0,70.7
ENSG00000185033,16,5,5.07630447065095e-06,0.0,5.29977324761638e-07,5.29977324736063e-07,0.508333333333333,1.94283461239096e-05,61,6818,13978,19152,2186,1095.2
ENSG00000185043,74,4,2.61376476483051e-06,0.0,0.0001737461338217,0.0001737461338215,0.239540910773788,5.36797644483453e-05,647,10082,20729,27839,4036,3433.9
ENSG00000185046,80,4,1.02541070262167e-05,3694.95473565884,0.0001617502017608,0.0001617502017607,0.17373417721519,3.85833233128896e-05,549,5762,15029,16426,1536,864.1
ENSG00000185085,45,5,1.13136505982659e-05,672.383773820042,0.0001736958482101,0.0001736958482101,0.256565656565657,3.32194804466834e-05,254,5555,15095,13167,1979,1042.5
ENSG00000185088,211,4,1.14423414692195e-05,101.144455551531,0.0023665513039315,0.0023665513039311,0.352696908147145,0.0002060137521132,7814,1,325,1632,0,70.4
ENSG00000185090,15,5,6.26314085240044e-06,0.0,5.88632612683247e-05,5.88632612683003e-05,0.0476190476190476,1.81347516505962e-05,5,251,1011,1771,87,95.9
ENSG00000185100,117,5,7.40197381033589e-06,0.0,0.0018842117515356,0.0018842117515353,0.506189213085765,3.11419520431522e-05,3435,123,1465,4300,6,252.8
ENSG00000185101,2,5,3.22580853277986e-06,0.0,8.83774348005153e-06,8.83774348004821e-06,0.0,1.24717325717468e-05,0,4680,19155,24591,1102,3367.0
ENSG00000185104,507,4,1.09954995420374e-05,13449.1177246753,0.0012192860047642,0.0012192860047634,0.134044328024261,0.0002185754933819,17194,6626,18006,31073,3988,5872.2
ENSG00000185112,43,5,9.87327649617166e-06,0.0,1.72893865035935e-05,1.72893865035232e-05,0.188261351052049,2.17340123120157e-05,170,65647,147960,139030,55697,10736.0
ENSG00000185127,14,5,1.12390363200698e-05,0.0,2.62440024975467e-05,2.62440024975232e-05,0.0989010989010989,2.07432648498029e-05,9,1941,5915,7715,449,1234.5
ENSG00000185129,101,4,1.13364803402758e-05,6442.15331915235,0.0002394702016143,0.0002394702016141,0.247524752475248,5.87078519680692e-05,1250,5377,11850,15675,2894,2168.3
ENSG00000185133,325,4,1.08083570216491e-05,6870.07428846001,0.0235338255862844,0.0235338255862836,0.57335232668566,7.27391500165529e-05,30187,108410,124910,141710,38765,3923.1
ENSG00000185177,3,5,4.6064353744752e-06,0.0,1.75868562175609e-07,1.75868562170806e-07,0.666666666666667,1.38407877621552e-05,2,1647,5397,8075,156,485.6
ENSG00000185187,78,5,1.04412252986713e-05,574.597531551815,0.0001754130437081,0.000175413043708,0.256743256743257,5.84417266072044e-05,771,2784,3832,3480,45,336.3
ENSG00000185189,7,5,5.15784820762223e-06,0.0,5.19213488139444e-06,5.19213488138286e-06,0.0,1.36124706079802e-05,0,63414,54763,60214,26299,6914.0
ENSG00000185201,17,5,9.89374121930467e-06,0.0,2.69930740443197e-05,2.69930740442917e-05,0.433823529411765,2.2111510339745e-05,59,1246,2016,570,48,55.5
ENSG00000185215,48,4,1.04339478928642e-05,60.3082852241555,7.22228966456905e-05,7.22228966456117e-05,0.296099290780142,2.0514205024378e-05,334,43302,84949,95390,19478,9838.0
ENSG00000185219,13,5,9.51667654814915e-06,0.0,5.70589102169299e-05,5.70589102169053e-05,0.141025641025641,1.8260722628539e-05,11,5126,10726,15028,1191,63.0
ENSG00000185222,11,5,2.0426326020915e-06,0.0,5.54791848832846e-05,5.54791848832656e-05,0.109090909090909,2.2456399401033e-05,6,62,669,1411,9,211.9
ENSG00000185231,28,5,9.81707837857213e-06,1821.43874104132,1.69573348768156e-07,1.69573348722904e-07,0.521164021164021,1.68338019391285e-05,197,14861,34017,40590,4114,4807.3
ENSG00000185236,293,5,1.13937910674957e-05,2760.66383273041,0.0007152110366054,0.0007152110366049,0.34552807517883,0.0001899335859408,14781,1596,2389,2897,43,354.9
ENSG00000185238,107,4,1.03804971220072e-05,40.367034786133,0.0004326331521527,0.0004326331521526,0.231881502380533,5.24999322842913e-05,1315,2047,14123,19009,439,1977.3
ENSG00000185245,83,5,1.13777033423142e-05,34935.8460475211,5.45844543368569e-05,5.45844543367198e-05,0.246253305906553,2.81198331145057e-05,838,3702,6435,6282,208,548.0
ENSG00000185246,29,5,1.02410644152711e-05,0.0,5.13302589207812e-05,5.13302589207309e-05,0.312807881773399,2.53906468809267e-05,127,2268,10888,16025,672,2727.1
ENSG00000185250,15,5,3.91419918811673e-06,0.0,1.8395694473647e-05,1.83956944736215e-05,1.0,1.84028449003915e-05,105,198,2492,4849,78,487.0
ENSG00000185274,17,5,9.16141030750275e-06,0.0,2.18402029068664e-05,2.18402029068389e-05,0.772058823529412,1.84627380509055e-05,105,798,4334,4290,55,1674.7
ENSG00000185298,18,5,4.76192743774971e-06,0.0,3.82969605103265e-05,3.8296960510294e-05,0.339869281045752,1.98466560811113e-05,52,6928,14320,19264,2828,1503.8
ENSG00000185305,59,5,1.12441291590628e-05,4445.26320571927,0.0002540950059625,0.0002540950059624,0.181765049678551,5.09531800082333e-05,311,8291,17739,22890,914,965.9
ENSG00000185313,59,5,1.13917273276147e-05,184494.260677388,0.0001362300839096,0.0001362300839095,0.17416715371128,2.41027992795046e-05,298,3819,17517,29788,1229,2510.2
ENSG00000185324,354,4,1.0318181771281e-05,0.0,0.0087061216269718,0.0087061216269711,0.530481266304957,0.0001602165410548,33145,6,420,579,15,130.2
ENSG00000185338,360,4,1.14318768741133e-05,3523.98612687672,0.0004668849140257,0.0004668849140251,0.252429588362736,9.01521920154782e-05,16312,79,183,54,0,19.6
ENSG00000185339,12,5,9.84360480682911e-06,0.0,0.0004170648776472,0.0004170648776472,0.272727272727273,2.84433453811935e-05,18,535,4536,6425,50,833.2
ENSG00000185340,54,5,1.00082868615213e-05,283.19432829455,5.64527365486319e-05,5.64527365485438e-05,0.139063591893781,2.80980995415761e-05,199,50934,95919,138060,89444,49620.0
ENSG00000185344,613,4,1.04072892654015e-05,0.0,0.0422773661470663,0.0422773661470649,0.533623346021388,0.0001398090196004,100096,45687,78397,77626,12247,13063.0
ENSG00000185345,852,4,1.16929387512175e-05,42541.0570784635,0.0036540575536732,0.0036540575536718,0.107029564776044,0.0004246166327077,38801,24,1811,3524,31,325.7
ENSG00000185352,13,5,8.12063363680168e-06,10271.8384197652,7.71118206715184e-05,7.71118206714969e-05,0.423076923076923,1.55083742200795e-05,33,10048,17283,7437,512,471.2
ENSG00000185359,390,4,1.15564050797334e-05,19107.5896693903,0.0019980716762425,0.0019980716762418,0.100388899874761,0.0002269690811228,7615,44144,139970,157380,28476,8173.2
ENSG00000185361,5,5,4.58765050360967e-06,0.0,4.39503714153671e-05,4.3950371415356e-05,0.1,1.51803336153666e-05,1,88076,123980,70888,35995,3055.6
ENSG00000185379,49,4,9.90609026429449e-06,25774.004344172,2.41995780752914e-05,2.41995780752116e-05,0.192176870748299,2.98171831425547e-05,226,111320,189170,284890,191480,11950.0
ENSG00000185386,511,4,1.10294806989602e-05,1490.54195911014,0.0050029262297395,0.0050029262297385,0.380560991519896,0.0001142967790872,49589,16497,33200,49725,4461,9466.9
ENSG00000185404,14,5,5.92612258540144e-06,0.0,7.61193807815229e-05,7.61193807814971e-05,0.417582417582418,1.66900531614976e-05,38,723,4061,6802,362,442.0
ENSG00000185414,28,5,9.60423815821447e-06,1654.96006063293,0.0001995796048381,0.0001995796048381,0.357142857142857,2.65201862065297e-05,135,93397,163850,80006,86307,3190.9
ENSG00000185420,397,4,9.73290002462425e-06,40.8490777834258,0.0195080422888402,0.0195080422888395,0.576139226013281,0.0001068987221452,45288,75,3326,3606,30,186.5
ENSG00000185432,7,5,1.43958611323424e-06,0.0,0.000104593774548,0.000104593774548,0.0952380952380952,1.89154821603731e-05,2,959,4566,7258,324,1179.5
ENSG00000185436,5,5,6.67719883496276e-06,0.0,5.75755240480786e-06,5.7575524047994e-06,0.2,1.49280972279406e-05,2,2790,5668,161,26,160.2
ENSG00000185437,6,5,9.65136378595976e-06,0.0,7.75008978874523e-06,7.75008978873557e-06,0.2,1.29770103368696e-05,3,20196,74184,144250,26184,5314.5
ENSG00000185475,14,5,2.31234777525553e-06,0.0,2.25947426970613e-05,2.25947426970385e-05,0.0549450549450549,2.65617684140085e-05,5,669,5619,10496,51,1229.0
ENSG00000185483,369,4,1.00996736795434e-05,33.0,0.0045580708207479,0.0045580708207472,0.520325203252032,8.05494320118914e-05,35328,5928,4942,3611,678,176.9
ENSG00000185499,192,4,1.14360604144199e-05,989.086471366866,0.0007079853516287,0.0007079853516284,0.397742146596859,7.89712683268193e-05,7293,3421,4948,2837,163,92.9
ENSG00000185504,34,5,9.59851338224736e-06,0.0,6.37868799856058e-05,6.37868799855473e-05,0.163992869875223,2.51715594412622e-05,92,62647,173790,214150,37716,6287.7
ENSG00000185513,162,4,1.06982765076546e-05,25456.8428660532,0.0002494141822098,0.0002494141822096,0.167471819645733,5.53716494503887e-05,2184,21316,38848,36839,5451,1471.4
ENSG00000185515,123,4,1.04087516784112e-05,151.777353889428,0.0003106748658868,0.0003106748658866,0.253365320538451,6.60269049603693e-05,1901,17659,37807,46174,7392,1198.0
ENSG00000185519,8,5,9.82447591333243e-06,0.0,4.91529103276091e-05,4.91529103275927e-05,0.0357142857142857,1.73492543283353e-05,1,8022,17073,23169,2407,2586.2
ENSG00000185527,309,4,1.05900904287822e-05,0.0,0.0216740285566304,0.0216740285566297,0.635102761316354,4.96428913791779e-05,30222,120040,160150,165950,51369,9578.5
ENSG00000185532,368,4,1.0346268928499e-05,280.733333333333,0.0052460597797478,0.0052460597797471,0.432516881886032,9.83514399996316e-05,29207,37010,38163,86433,9411,3479.4
ENSG00000185551,180,4,1.04152237242132e-05,1860.90383791026,0.0002585975220808,0.0002585975220805,0.215456238361266,0.0001286933230193,3471,56289,106960,114680,39220,11674.0
ENSG00000185559,94,5,9.68942486480827e-06,94983.9525151392,9.31672736175921e-05,9.31672736174369e-05,0.0649736902310684,3.81119265109043e-05,284,57,1396,1126,17,236.2
ENSG00000185561,3,5,3.75697058930715e-06,0.0,1.61649343205733e-06,1.6164934320524e-06,0.333333333333333,1.36607578216469e-05,1,728,1037,1801,6,2.0
ENSG00000185585,6,5,6.39580435234487e-06,0.0,5.1084104324367e-05,5.10841043243543e-05,0.6,1.44927832630526e-05,9,1357,3487,5829,1117,566.2
ENSG00000185591,771,4,1.14811089832789e-05,66756.8072567965,0.002128287039261,0.0021282870392597,0.144592113463709,0.0003154269604041,42920,432,1274,2343,5,218.7
ENSG00000185594,9,5,8.83677157387338e-06,0.0,2.77352463208351e-06,2.77352463206888e-06,0.166666666666667,1.45329195412634e-05,6,3996,12236,11654,930,95.0
ENSG00000185608,67,5,1.04284421158892e-05,1123.94894721571,0.0006849281209782,0.0006849281209781,0.258254183627318,4.06100375070448e-05,571,2493,7740,2262,90,490.0
ENSG00000185615,13,5,8.08393060107219e-06,0.0,7.94611475941094e-05,7.94611475940879e-05,0.448717948717949,1.52942244768081e-05,35,28,647,624,17,184.3
ENSG00000185619,48,5,1.02145358974542e-05,0.0,9.95027954446435e-05,9.95027954445579e-05,0.233156028368794,3.3925066624182e-05,263,65182,128630,136820,27142,7158.6
ENSG00000185621,8,5,5.53027604925907e-06,0.0,2.15824501006589e-06,2.15824501005303e-06,0.0357142857142857,1.45790133758265e-05,1,0,1480,3499,3,56.7
ENSG00000185624,237,4,1.16648002986189e-05,12468.3241011608,0.0176366454655351,0.0176366454655345,0.140956876206823,0.0001063711345234,3942,506,2595,5605,18,325.5
ENSG00000185627,208,4,1.15141843236683e-05,2178.51741564492,0.0005906182451568,0.0005906182451565,0.208379784466741,0.0001101032147855,4486,38108,16532,5703,1058,116.4
ENSG00000185630,152,5,1.13079703097932e-05,5373.61044959616,0.0001248888117767,0.0001248888117765,0.256273963053329,8.58145319933945e-05,2941,230,1236,2440,139,821.5
ENSG00000185633,19,5,9.97232679314902e-06,12536.0,0.000106279914663,0.000106279914663,0.064327485380117,2.46942052373312e-05,11,4129,15164,22631,1022,2676.6
ENSG00000185650,63,5,1.13074332804899e-05,0.0,0.0003497111607979,0.0003497111607978,0.318996415770609,4.06726593046527e-05,623,0,306,133,0,43.2
ENSG00000185651,290,4,1.14112263644974e-05,5214.1129396894,0.0010273341683111,0.0010273341683106,0.189858012170385,0.000193958677522,7956,58,2686,5358,20,445.6
ENSG00000185658,32,5,3.28813355346266e-06,0.0,7.53821096238059e-05,7.53821096237493e-05,0.268145161290323,2.95551119940977e-05,133,87373,106420,181820,39752,6355.3
ENSG00000185664,59,5,9.88624882106484e-06,56620.45961468,0.0001260473868222,0.0001260473868221,0.037989479836353,3.36785581399725e-05,65,31974,59592,70160,11067,5560.7
ENSG00000185670,26,5,5.52132335078078e-06,1.0,1.81889286109488e-05,1.81889286109063e-05,0.116923076923077,2.13758359133982e-05,38,6520,10151,15436,1524,690.3
ENSG00000185721,117,4,1.14039779355835e-05,16382.0705085226,0.0004533478245968,0.0004533478245966,0.142941349837902,6.90051866684847e-05,970,1620,7465,8456,479,1182.1
ENSG00000185722,60,5,3.83395155802207e-06,12536.0,0.0001196995736001,0.0001196995736,0.110169491525424,4.04559141177024e-05,195,90,1520,2227,36,665.4
ENSG00000185728,24,5,3.25541179657073e-06,0.0,4.68419648764522e-05,4.68419648764121e-05,0.192028985507246,2.23737758189966e-05,53,70709,116720,117940,38955,5327.2
ENSG00000185745,145,4,1.05271912085321e-05,1382.50280488047,0.0003983072848354,0.0003983072848351,0.222892720306513,9.74917898388833e-05,2327,5023,17703,20949,1094,1673.8
ENSG00000185774,21,5,1.12972266438312e-05,3236.12378221957,4.62696481406398e-05,4.62696481406027e-05,0.323809523809524,2.21984341139476e-05,68,281,3506,7548,41,607.9
ENSG00000185787,142,4,9.82425392159658e-06,0.0,0.0006038651079432,0.0006038651079429,0.166416941364499,0.0001870932029224,1666,77439,86923,92201,25927,3069.0
ENSG00000185798,13,5,4.71171823171101e-06,0.0,2.69226638052729e-06,2.69226638050594e-06,0.217948717948718,1.65994601329009e-05,17,9426,18094,19791,2714,1764.3
ENSG00000185800,65,5,1.12462535917723e-05,3087.59137121924,0.0003743370581663,0.0003743370581662,0.105288461538462,3.39109997005396e-05,219,42,673,1057,1,154.5
ENSG00000185808,130,5,9.41167612540118e-06,0.0,0.0014948540437803,0.00149485404378,0.2463923673226,5.59786175679795e-05,2066,49864,108390,112000,65133,8180.7
ENSG00000185811,411,4,1.16026105873822e-05,247884.621034869,0.0003900919631894,0.0003900919631888,0.13081716218622,9.70524365455078e-05,11022,6368,16362,23340,2247,1346.4
ENSG00000185813,91,5,1.12424352463836e-05,0.0,0.0020032484780643,0.0020032484780641,0.467887667887668,5.0865496575974e-05,1916,626,4812,9469,101,594.4
ENSG00000185818,81,5,4.9149782487639e-06,0.0,0.0065879124702684,0.0065879124702682,0.74320987654321,4.23316539207695e-05,2408,6964,15658,21469,1355,1960.3
ENSG00000185823,29,5,1.02741133440186e-05,0.0,4.78256412090891e-05,4.78256412090423e-05,0.559113300492611,1.59634115761597e-05,227,522,1398,4144,7,218.3
ENSG00000185825,546,4,1.15968785841603e-05,21603.5490316266,0.0402473285412332,0.0402473285412318,0.32304331753873,0.0002996184625428,48064,31019,96143,158170,34493,6735.7
ENSG00000185838,16,5,5.59992876890605e-06,0.0,0.000112456518178,0.000112456518178,0.1,1.79092844378344e-05,12,1,380,1465,0,87.8
ENSG00000185875,279,4,1.04039110382375e-05,0.0,0.025199095238009,0.0251990952380083,0.648126659962353,7.48422551514663e-05,25135,0,291,928,0,4.1
ENSG00000185883,745,4,1.05518067331079e-05,14690.8638095647,0.0929418566001531,0.0929418566001514,0.392040124124991,0.0006465115547491,108650,87040,242920,195660,86215,15774.0
ENSG00000185885,66,5,1.06176950258222e-05,1881.48513121283,2.1178765306448e-05,2.11787653063403e-05,0.352913752913753,4.03621354288056e-05,757,1043,4711,5432,100,663.0
ENSG00000185896,87,5,1.18075994182152e-06,0.0,0.0005973001023168,0.0005973001023167,0.0697674418604651,0.0001360469310566,261,6568,18313,23505,1426,4197.7
ENSG00000185909,3,5,5.29149524426839e-06,0.0,2.08851067664603e-05,2.08851067664549e-05,0.333333333333333,1.31207691286843e-05,1,10171,21024,31142,1470,949.7
ENSG00000185917,9,5,2.63546487096631e-06,0.0,3.86791686992138e-06,3.86791686990674e-06,0.0,1.60719544307078e-05,0,1042,3653,6382,78,446.8
ENSG00000185920,136,4,9.83064743660954e-06,27752.006921695,0.0001800148529341,0.0001800148529338,0.0323529411764706,6.5976133073499e-05,297,111,1769,1986,9,262.6
ENSG00000185946,53,5,1.0368431857629e-05,0.0,0.0001056931741049,0.0001056931741048,0.621915820029028,4.00801137149301e-05,857,49000,76990,76339,11642,15845.0
ENSG00000185947,4,5,5.07508589582913e-06,0.0,2.67701020134834e-05,2.67701020134766e-05,0.0,1.29299989555422e-05,0,0,27,75,6,25.1
ENSG00000185950,429,4,1.15533742784918e-05,7736.09680351569,0.0007006159344866,0.0007006159344859,0.231553493235736,0.0001299267878802,21258,492,2084,2922,54,592.8
ENSG00000185963,37,5,5.12320015574512e-06,0.0,3.7646862955548e-05,3.76468629554865e-05,0.192192192192192,2.41933869114911e-05,128,45368,55439,103270,9094,4887.6
ENSG00000185973,74,5,1.12456718220575e-05,11094.9977568808,0.0022624229213063,0.0022624229213061,0.456497593483895,3.62499882661084e-05,1233,1350,6455,7554,407,1580.2
ENSG00000186001,32,5,1.12448877928872e-05,0.0,1.75020908373425e-05,1.75020908372896e-05,0.185483870967742,2.67149658277685e-05,92,3877,8269,11761,563,720.6
ENSG00000186007,1,6,2.51009938487527e-06,0.0,8.00484876588316e-07,8.00484876586668e-07,,1.22831061150889e-05,0,1647,9706,11890,432,1649.7
ENSG00000186009,383,4,1.0725321303813e-05,3576.14737934049,0.0241393849932303,0.0241393849932293,0.540620343663281,7.03002640567856e-05,39548,2827,9305,13956,147,1200.1
ENSG00000186010,560,4,1.13934275873619e-05,1658.92275250453,0.0559721740154183,0.0559721740154171,0.563461538461538,0.0002176796287854,88193,8789,11558,9307,1654,306.3
ENSG00000186020,2,5,3.09366025484981e-06,0.0,4.93482368886702e-06,4.93482368886352e-06,0.0,1.27414065256989e-05,0,5032,13650,17185,765,3194.7
ENSG00000186026,17,5,4.64442081982351e-06,0.0,5.09107880470957e-08,5.09107880197568e-08,0.816176470588235,2.62623649833534e-05,111,2125,11429,17375,548,2269.6
ENSG00000186063,13,5,2.51863474884828e-06,0.0,5.53145031834316e-05,5.53145031834068e-05,0.128205128205128,2.26568143307343e-05,10,15748,31310,39720,2537,3698.8
ENSG00000186088,6,5,5.07470987883663e-06,0.0,5.29550118833769e-05,5.29550118833642e-05,0.533333333333333,1.62833246001304e-05,8,2321,4949,173,9,112.4
ENSG00000186104,971,4,9.89033595493172e-06,24.6381849987335,0.0317609129461542,0.0317609129461525,0.342183103825369,0.0001583231886739,161146,131,918,1399,95,101.7
ENSG00000186106,19,5,1.0219358530865e-05,0.0,4.18568729725234e-05,4.18568729724917e-05,0.064327485380117,2.90083451819264e-05,11,950,3775,6497,109,310.9
ENSG00000186111,284,4,1.12467089317988e-05,0.0,0.0048636073219753,0.0048636073219748,0.419698402428706,8.61582737876437e-05,16866,339,2979,4630,23,668.7
ENSG00000186115,1285,4,9.99942003363806e-06,3530.49472509992,0.0871255964800332,0.0871255964800306,0.335404923815411,0.0003343079114537,276699,29,311,562,1,30.0
ENSG00000186132,1,5,1.77299620401521e-06,0.0,1.5558995413774e-06,1.55589954137566e-06,,1.25143464238115e-05,0,19,920,1179,2,191.2
ENSG00000186141,1147,4,1.07176081728193e-05,3451.94611221285,0.0107098623051904,0.0107098623051883,0.169296639994157,0.000332985322628,111267,1,374,510,0,28.8
ENSG00000186153,819,4,1.08041180976541e-05,10163.2676486257,0.0505983840620821,0.0505983840620806,0.301915688223757,0.000367945835378,101133,1760,4650,6172,81,887.6
ENSG00000186160,1228,4,1.05078661886289e-05,6.13526262123806,0.0687557639433898,0.0687557639433873,0.370630679419893,0.000195569374678,279225,60,1587,4163,6,304.1
ENSG00000186174,7,5,3.95966840152946e-06,0.0,3.47312892774681e-05,3.47312892774555e-05,0.333333333333333,1.41846482754923e-05,7,820,2158,2855,129,401.4
ENSG00000186184,916,4,2.51158657677547e-06,0.0,0.0125012678847943,0.0125012678847926,0.204736678836471,0.000313663675933,85799,4350,4775,5204,117,349.1
ENSG00000186187,60,5,9.80205725577683e-06,0.0,0.0003031968391622,0.0003031968391621,0.354802259887006,3.48863602226453e-05,628,5463,11832,15875,1509,4306.2
ENSG00000186193,10,5,5.23639166534012e-06,1.0,7.12279563524027e-06,7.1227956352236e-06,0.177777777777778,1.58058589545105e-05,8,4150,12231,17747,834,3345.4
ENSG00000186198,382,4,1.04017791203007e-05,0.0,0.0263595790325612,0.0263595790325602,0.542015363262838,8.76011909708418e-05,39443,7028,12685,11302,2287,2461.9
ENSG00000186204,1231,4,1.00733846068611e-05,6.13526262123806,0.069582863104294,0.0695828631042913,0.369146638663787,0.000202138271808,279468,14822,28650,31417,2090,2743.0
ENSG00000186222,15,5,1.02513739403924e-05,0.0,4.65448741405953e-06,4.6544874140351e-06,0.342857142857143,2.00816099627098e-05,36,41072,53501,109500,9094,6988.2
ENSG00000186226,3,6,9.0256617615203e-06,0.0,1.31857453294552e-09,1.3185745281730401e-09,0.666666666666667,1.2821315927007e-05,2,249,3274,6617,37,999.0
ENSG00000186281,173,5,9.51399651597451e-06,1526.37599390919,0.003481181391773,0.0034811813917727,0.671864497916387,3.77763671531158e-05,9996,34128,65186,67616,9300,4447.8
ENSG00000186283,18,5,1.03555151920586e-05,0.0,7.83810096776274e-06,7.83810096773275e-06,0.0915032679738562,2.23603173554356e-05,14,20,1417,627,1,155.5
ENSG00000186298,1368,4,1.1796528753449e-05,110849.125145949,0.0342250879978947,0.034225087997892,0.128195091483891,0.0006593653235675,119866,375,1076,1425,426,324.4
ENSG00000186300,7,5,4.35913519988635e-06,0.0,2.6886943884451e-07,2.68869438833137e-07,0.0476190476190476,1.77317949777747e-05,1,16433,33895,42678,6695,2445.8
ENSG00000186310,66,5,1.0600036252124e-05,14963.2013171345,3.7855997647527e-05,3.78559976474193e-05,0.191142191142191,3.09871509944163e-05,410,39,117,148,21,104.4
ENSG00000186318,65,5,1.03460548423675e-05,12626.2036295434,0.0008371438790575,0.0008371438790574,0.162019230769231,4.39433487388791e-05,337,2064,10625,17401,442,1781.5
ENSG00000186329,1,6,8.09249069464726e-07,0.0,2.19418729191767e-06,2.1941872919159e-06,,1.35573165296009e-05,0,5627,8757,11013,529,830.1
ENSG00000186334,455,4,1.07123268887975e-05,29796.8736456398,0.0272013791860367,0.0272013791860357,0.59464588275161,7.35255181026123e-05,61418,265,2564,5244,35,290.9
ENSG00000186335,455,4,1.04094234428544e-05,0.0,0.0426929246931699,0.0426929246931688,0.59464588275161,0.0001744110483528,61418,1131,2475,3185,291,309.2
ENSG00000186340,134,5,1.13669560314774e-05,10532.5102433364,1.60298104550407e-05,1.60298104548238e-05,0.30467960947144,4.64986290116825e-05,2715,1653,3899,7272,503,797.9
ENSG00000186350,354,4,1.05088600198828e-05,453.298795161221,0.0003985038115325,0.0003985038115319,0.198780429250492,0.0001097637407351,12420,4181,9453,15753,2213,972.6
ENSG00000186352,15,5,4.57060116202961e-06,0.0,1.29038428369638e-05,1.29038428369388e-05,0.39047619047619,1.58476727822682e-05,41,144,1737,5297,49,486.9
ENSG00000186376,2,5,2.25005540761448e-06,0.0,3.87983573719857e-06,3.87983573719525e-06,0.0,1.2702184162367e-05,0,49441,77472,118180,15637,7818.9
ENSG00000186377,1229,4,1.00120444895209e-05,6.13526262123806,0.0767513195127266,0.0767513195127241,0.370046090277575,0.0002557256440791,279239,0,122,277,0,13.6
ENSG00000186395,109,4,1.13530444891754e-05,667.114782025317,0.000401229723577,0.0004012297235768,0.252293577981651,4.23397053322012e-05,1485,5613,26241,25326,1971,4103.7
ENSG00000186416,40,5,1.00583383625025e-05,0.0,0.0001051968661111,0.0001051968661111,0.320512820512821,2.62046450469895e-05,250,454,3525,5416,76,614.9
ENSG00000186432,116,4,1.14131148102284e-05,1370.9840709041,0.0006241835289854,0.0006241835289852,0.228635682158921,5.77070066814506e-05,1525,1172,17214,36492,12060,6293.6
ENSG00000186448,67,4,1.13089166284048e-05,76.8975016959161,4.1078755379136e-05,4.10787553790254e-05,0.170511080958842,4.54846125532325e-05,377,5,1473,2970,5,265.6
ENSG00000186462,51,5,1.04816309417746e-05,13310.8622837145,5.4663201046662e-05,5.46632010465772e-05,0.28078431372549,2.99359727106778e-05,358,3699,4877,6091,213,1090.1
ENSG00000186468,274,5,1.14915715068783e-05,7458.5807338586,0.0048874654148019,0.0048874654148013,0.30469773535467,0.0003067932403414,11396,167,2376,3280,22,656.5
ENSG00000186469,78,5,9.46191060576099e-06,12547.0,6.71670098294103e-05,6.71670098292825e-05,0.154845154845155,3.32774026400238e-05,465,29504,59955,69115,10666,3162.9
ENSG00000186470,46,5,1.0444365995651e-05,923.787306531219,5.75366861946317e-06,5.75366861938959e-06,0.348792270531401,2.53493305347915e-05,361,70841,108180,82483,60113,7287.6
ENSG00000186472,64,5,1.12423846896708e-05,0.0,8.49439437179464e-05,8.49439437178407e-05,0.250496031746032,3.35392814368036e-05,505,447,3550,3635,20,617.5
ENSG00000186480,34,5,5.26389484001445e-06,0.0,4.15686299546283e-05,4.15686299545724e-05,0.279857397504456,2.43973275114036e-05,157,25,766,693,3,8.0
ENSG00000186496,18,5,4.52712585907839e-06,0.0,2.71608025523433e-06,2.71608025520532e-06,0.437908496732026,2.60124666503529e-05,67,40303,94613,110180,27038,3705.5
ENSG00000186501,36,5,3.06320557111346e-06,0.0,0.0002414996022463,0.0002414996022462,0.185714285714286,3.43389767510244e-05,117,5678,8120,9607,220,694.3
ENSG00000186526,1325,4,1.07950209045578e-05,26598.9750146622,0.0747987051846529,0.0747987051846501,0.35389842102263,0.0002235325344511,310422,2834,6493,8300,616,2199.9
ENSG00000186529,1241,4,9.89535660391361e-06,24.6381849987335,0.0839218388275923,0.0839218388275897,0.356153986119415,0.0002952430449333,274032,2546,3563,483,125,71.1
ENSG00000186532,4,5,4.90904039060255e-06,0.0,1.87172576012488e-05,1.87172576012409e-05,0.5,1.41743854087746e-05,3,50,1034,1308,4,145.6
ENSG00000186566,75,5,5.41134325773687e-06,0.0,4.47671716185826e-05,4.47671716184607e-05,0.229189189189189,3.80205293839227e-05,636,53280,56793,86505,9587,3578.8
ENSG00000186575,562,4,1.09417809718052e-05,22133.6621907115,0.0023096771009159,0.0023096771009149,0.111861761851295,0.0002394496164327,17634,50080,46967,34863,9288,3690.3
ENSG00000186577,1,5,4.27563478211762e-06,0.0,8.48046957653422e-08,8.48046957637213e-08,,1.21408032111949e-05,0,50754,92241,136090,89250,32926.0
ENSG00000186591,172,5,1.06011262636543e-05,2314.59285045723,0.0007364234205609,0.0007364234205606,0.229430164558684,0.0001302340570294,3374,384,1296,1818,61,524.6
